,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,60_330,61_329,101_101,105_105,111_225,111_111,113_114,115_112,115_115,117_119,119_123,119_171,120_297,120_122,121_123,121_122,125_131,127_135,129_145,141_149,151_163,161_179,163_179,169_185,169_183,171_189,179_201,181_315,183_203,185_202,187_209,189_207,189_209,191_223,193_116,193_217,199_229,201_323,205_319,207_237,211_269,213_261,217_257,229_261,237_273,239_275,241_275,247_285,249_295,255_287,255_289,257_303,261_307,263_117,265_321,267_311,269_325,271_191,273_319,275_239,River,Lake,1,2,3
54900,1.3287561,35.517162,9.531381,41.925762,5.5073824,7.0008144,63.71387,92.237656,92.237656,33.332756,33.01621,37.72352,39.695377,39.928432,43.095367,45.51715,42.117825,42.97134,48.12626,48.217155,50.157227,47.223793,46.065933,31.965828,33.488358,47.201813,38.899498,46.643097,48.027252,47.68439,42.44848,43.25215,38.33447,28.386322,44.12837,45.442097,45.47244,45.0496,45.0496,47.183197,47.613895,47.613987,47.015865,47.008892,43.299282,43.299313,43.299294,42.391613,40.514256,40.71433,42.056473,44.703793,38.418453,40.569416,41.34493,39.055233,44.756947,43.87975,43.250565,39.368736,37.73552,43.38925,41.1122,38.634388,43.80347,40.953632,40.936092,40.91185,41.214153,41.822304,40.603775,39.641914,41.31778,38.55847,38.787155,38.786407,38.481556,37.240833,37.240963,33.559586,31.630133,34.380016,42.359623,39.826782,47.10551,47.069035,46.245476,39.623833,45.975983,43.926052,41.697937,40.860176,77.97577,92.23735,33.332756,37.723488,43.09536,43.095364,45.517193,42.117752,42.117825,42.97123,48.12639,48.126236,48.216812,48.21737,50.157093,50.157013,46.065895,31.965828,33.48828,46.64281,38.334476,45.472355,45.04969,47.613987,47.61407,47.015816,43.29931,43.29932,42.391514,40.713676,42.05651,44.703754,44.70376,38.418465,40.569427,40.56941,44.75708,43.87975,37.73552,41.112278,40.953594,40.936058,41.214153,39.641945,38.558426,38.787148,38.78642,37.240837,37.240955,34.380043,34.379986,42.35952,47.10548,47.068954,46.245567,39.62384,45.975925,43.92607,41.697937,40.86016,0.0,0.0,5.5073824,7.0008144,9.531376
55800,1.3603122,35.56335,9.589623,41.951515,5.5234795,7.0672984,63.716133,92.252815,92.252815,33.36431,33.04768,37.75614,39.727917,39.959793,43.126404,45.54786,42.15004,43.00652,48.167152,48.25625,50.201363,47.267124,46.112385,32.019886,33.54241,47.255867,38.949,46.689285,48.073437,47.729763,42.49328,43.29672,38.376926,28.428885,44.166477,45.47631,45.503998,45.080605,45.080605,47.214207,47.642628,47.642723,47.043205,47.036255,43.32499,43.32499,43.325054,42.417557,40.5425,40.742096,42.08501,44.731926,38.448265,40.599236,41.374786,39.085384,44.787888,43.91108,43.28189,39.397003,37.766754,43.425663,41.145744,38.674053,43.848778,41.000843,40.98347,40.95923,41.261528,41.869682,40.651154,39.69454,41.370403,38.612,38.84285,38.842125,38.537273,37.297234,37.29736,33.6168,31.69118,34.44107,42.39631,39.863132,47.140648,47.10404,46.274956,39.653057,46.004215,43.95225,41.729164,40.89169,77.984474,92.25252,33.36431,37.756104,43.126396,43.126396,45.5479,42.149975,42.150043,43.00641,48.167286,48.167137,48.255905,48.256462,50.20123,50.20115,46.112347,32.019886,33.542328,46.689,38.37693,45.503906,45.0807,47.642723,47.64281,47.04316,43.32498,43.325073,42.41746,40.741444,42.08505,44.73188,44.731888,38.448273,40.59925,40.599224,44.788025,43.91108,37.766754,41.145817,41.00081,40.98344,41.261528,39.694572,38.611954,38.842842,38.842133,37.297237,37.29735,34.441097,34.441036,42.396206,47.140617,47.103954,46.27504,39.65307,46.004158,43.95227,41.729164,40.891678,0.0,0.0,5.5234795,7.0672984,9.589619
56700,1.3940358,35.61004,9.64715,41.9801,5.5424223,7.131801,63.71843,92.2682,92.2682,33.398033,33.08133,37.790806,39.762516,39.99334,43.159668,45.580833,42.18435,43.04344,48.209126,48.296635,50.246197,47.31113,46.1593,32.073654,33.596172,47.309628,38.998672,46.73598,48.120136,47.775726,42.53873,43.341965,38.420284,28.47235,44.20598,45.512386,45.537724,45.113846,45.113846,47.247437,47.673862,47.673965,47.073204,47.066265,43.353504,43.3535,43.35364,42.44631,40.573296,40.772465,42.11606,44.762615,38.480446,40.63142,41.407005,39.117867,44.8211,43.94463,43.315445,39.42781,37.800217,43.4637,41.18124,38.71497,43.89469,41.04844,41.03122,41.00698,41.309277,41.91743,40.6989,39.74692,41.422787,38.66516,38.897926,38.897224,38.592373,37.35293,37.35305,33.673206,31.750956,34.500835,42.434566,39.901093,47.17754,47.140804,46.306835,39.684715,46.035,43.98123,41.76262,40.925407,77.99332,92.26791,33.398033,37.790768,43.159657,43.15966,45.580875,42.184284,42.184353,43.043335,48.209267,48.20911,48.29629,48.29685,50.246063,50.245983,46.159264,32.07365,33.59609,46.735695,38.42029,45.537632,45.11393,47.673958,47.674046,47.073162,43.353485,43.35366,42.446213,40.77181,42.116096,44.76257,44.762577,38.48045,40.631435,40.631413,44.82123,43.94463,37.800217,41.181313,41.0484,41.031185,41.309277,39.746952,38.66512,38.897915,38.89723,37.352932,37.353046,34.500866,34.50081,42.434464,47.1775,47.140724,46.30693,39.684727,46.034943,43.98125,41.76262,40.925392,0.0,0.0,5.5424223,7.131801,9.647146
57600,1.5907494,39.27893,9.704026,42.092945,5.563886,7.194528,63.72697,92.32552,92.32552,33.594746,33.27702,37.9891,39.9599,40.186607,43.343533,45.757843,42.37506,43.240623,48.403866,48.490273,50.414238,47.474953,46.3144,32.17834,33.701946,47.415623,39.669353,47.81374,50.404133,48.714073,43.376385,44.137375,38.80263,28.848911,44.38654,45.672745,45.684006,45.257076,45.257076,47.390667,47.804184,47.80427,47.194286,47.187344,43.465477,43.464893,43.466465,42.560337,40.69997,40.8999,42.25708,44.89797,38.642406,40.79268,41.567944,39.28609,44.942547,44.065403,43.43601,39.564045,37.92214,43.583828,41.3025,38.83381,44.0113,41.16428,41.147697,41.125576,41.428093,42.03637,40.817787,39.85538,41.531292,38.7702,38.998024,38.99726,38.692413,37.451206,37.451332,33.76919,31.835073,34.584377,42.630318,40.097126,47.374683,47.337982,46.441513,39.835056,46.167103,44.096382,41.884537,41.046227,78.026245,92.325226,33.594746,37.989067,43.343525,43.343533,45.75789,42.374992,42.37507,43.24051,48.403996,48.403866,48.48993,48.490482,50.41411,50.41403,46.314358,32.17834,33.701935,47.81374,38.802635,45.683914,45.257168,47.80427,47.804363,47.194237,43.46486,43.466488,42.560253,40.89924,42.25711,44.89792,44.897934,38.64242,40.792694,40.792667,44.94268,44.0654,37.92214,41.302574,41.16424,41.147663,41.428093,39.85541,38.770153,38.998013,38.99727,37.45121,37.45133,34.584404,34.58434,42.630215,47.374653,47.337906,46.441612,39.835064,46.167038,44.096405,41.884537,41.04622,0.0,0.0,5.563886,7.194528,9.704021
58500,1.6411601,39.334713,9.76878,42.1406,5.602307,7.2647605,63.72984,92.34476,92.34476,33.64516,33.32739,38.040012,40.010777,40.236916,43.393723,45.80786,42.42578,43.292683,48.458527,48.5441,50.470192,47.529877,46.37173,32.24029,33.76389,47.477573,39.727695,47.869522,50.459915,48.76934,43.431416,44.19233,38.8573,28.903658,44.439926,45.724354,45.73439,45.307205,45.307205,47.4408,47.853275,47.853367,47.24274,47.235813,43.513016,43.512352,43.51412,42.607956,40.748802,40.94845,42.306007,44.946716,38.691982,40.842255,41.61754,39.33583,44.99298,44.116047,43.48665,39.61284,37.972717,43.637226,41.354336,38.888992,44.06957,41.2236,41.207104,41.184982,41.4875,42.09578,40.87719,39.91767,41.59358,38.833015,39.062046,39.0613,38.75645,37.51562,37.51575,33.83407,31.902136,34.651436,42.68306,40.14972,47.426727,47.38997,46.490948,39.88433,46.215927,44.144257,41.93511,41.096973,78.0373,92.34446,33.64516,38.039974,43.39371,43.39372,45.807903,42.425713,42.425785,43.292572,48.458656,48.458527,48.543755,48.54431,50.470062,50.46998,46.371685,32.24029,33.76387,47.869522,38.857307,45.7343,45.307297,47.853367,47.85345,47.242695,43.51231,43.51414,42.60787,40.947792,42.30604,44.94667,44.946682,38.69199,40.84227,40.842243,44.99312,44.116047,37.972717,41.354412,41.223557,41.20707,41.4875,39.9177,38.832966,39.06204,39.061302,37.515625,37.515743,34.651463,34.6514,42.682957,47.426693,47.38989,46.49104,39.884342,46.215866,44.14428,41.93511,41.09696,0.0,0.0,5.602307,7.2647605,9.76877
59400,1.6921386,39.390583,9.833093,42.18906,5.6420813,7.3338914,63.732704,92.36401,92.36401,33.696136,33.378334,38.091446,40.062183,40.2878,43.444496,45.85848,42.477036,43.34517,48.51339,48.598206,50.526215,47.58489,46.429054,32.301964,33.825558,47.539238,39.785965,47.92539,50.515778,48.824726,43.486595,44.247437,38.912186,28.958609,44.493618,45.776417,45.78534,45.35793,45.35793,47.491524,47.903057,47.903145,47.291946,47.285023,43.56137,43.560623,43.562584,42.65638,40.798336,40.997723,42.355633,44.996178,38.74219,40.89247,41.66777,39.3862,45.044003,44.167263,43.537865,39.662346,38.023872,43.69097,41.406635,38.94437,44.12778,41.282764,41.26635,41.24423,41.546745,42.155025,40.93644,39.97956,41.655476,38.895382,39.125523,39.124786,38.819942,37.579456,37.579582,33.898327,31.968386,34.71769,42.736164,40.20269,47.4792,47.442387,46.54103,39.934273,46.265457,44.192924,41.98626,41.148273,78.048355,92.363716,33.696136,38.091408,43.444485,43.444492,45.858517,42.476967,42.477043,43.34506,48.513523,48.51339,48.597855,48.598415,50.52609,50.526005,46.42901,32.301964,33.82554,47.92539,38.912193,45.78525,45.358025,47.903145,47.90323,47.291897,43.56058,43.562603,42.656292,40.99707,42.355663,44.996128,44.996143,38.742203,40.89249,40.89246,45.044132,44.167263,38.023872,41.406708,41.28272,41.266315,41.546745,39.979595,38.895336,39.12551,39.124794,37.579464,37.579582,34.717716,34.71765,42.736065,47.479164,47.442303,46.541122,39.934288,46.265396,44.192947,41.98626,41.148262,0.0,0.0,5.6420813,7.3338914,9.833083
60300,1.7435958,39.44653,9.896986,42.23822,5.683098,7.402013,63.73557,92.38329,92.38329,33.747593,33.429756,38.143314,40.114025,40.339172,43.495766,45.909603,42.52876,43.398006,48.568394,48.652508,50.58227,47.63992,46.486343,32.363373,33.88696,47.60063,39.84417,47.981342,50.57173,48.88022,43.541893,44.30267,38.96719,29.013674,44.547554,45.828873,45.83678,45.40916,45.409153,47.54276,47.953426,47.953506,47.34178,47.33487,43.61043,43.6096,43.611736,42.7055,40.84848,41.047626,42.405857,45.04625,38.792946,40.943233,41.718548,39.4371,45.095516,44.218964,43.589565,39.712452,38.075512,43.744984,41.459324,38.99988,44.1859,41.34176,41.325424,41.303307,41.60582,42.2141,40.995514,40.041073,41.71698,38.957325,39.188477,39.18775,38.882904,37.642746,37.642868,33.961994,32.03388,34.78318,42.78957,40.255962,47.532017,47.495155,46.59168,39.984787,46.315598,44.24227,42.03789,41.20005,78.059425,92.382996,33.747593,38.143284,43.495758,43.495766,45.909653,42.528683,42.52876,43.397892,48.56852,48.568394,48.652157,48.652718,50.58214,50.58206,46.4863,32.363373,33.88694,47.981342,38.967197,45.83669,45.409256,47.953506,47.953598,47.341743,43.609562,43.611763,42.70541,41.046978,42.40589,45.046196,45.04622,38.792957,40.943253,40.943226,45.095654,44.218964,38.075512,41.4594,41.34172,41.325397,41.60582,40.041103,38.957275,39.188473,39.18776,37.642754,37.642864,34.783207,34.783146,42.789467,47.531986,47.49507,46.591774,39.9848,46.315533,44.242294,42.03789,41.200043,0.0,0.0,5.683093,7.402013,9.896982
61200,1.9066974,39.542187,9.960489,42.329624,5.725244,7.469204,63.740288,92.414955,92.414955,33.910698,33.592026,38.302418,40.272568,40.498783,43.647457,46.054073,42.680965,43.539536,48.665546,48.765034,50.673054,47.73035,46.573185,32.436142,33.959766,47.673706,39.930717,48.076954,50.66739,48.9773,43.63934,44.40021,39.06475,29.111458,44.645424,45.927147,45.93502,45.50719,45.50719,47.640793,48.05022,48.050293,47.436226,47.429337,43.701443,43.700237,43.70316,42.798157,40.950954,41.150352,42.51812,45.152916,38.923523,41.072803,41.84745,39.573822,45.195522,44.31872,43.6891,39.821358,38.17643,43.84971,41.562103,39.106808,44.296642,41.45377,41.438408,41.418808,41.721584,42.330013,41.11136,40.150368,41.826332,39.06328,39.290813,39.290047,38.985207,37.74363,37.74376,34.06095,32.122257,34.87086,42.91985,40.38872,47.673782,47.637802,46.68909,40.10346,46.417633,44.334564,42.138737,41.300056,78.07762,92.414665,33.910698,38.302383,43.64744,43.647457,46.054115,42.680897,42.68097,43.53943,48.665676,48.665546,48.76469,48.765244,50.672916,50.672844,46.57314,32.436142,33.95975,48.076954,39.064754,45.93493,45.507294,48.050293,48.05038,47.436184,43.70018,43.703186,42.79808,41.1497,42.518147,45.152863,45.15289,38.92354,41.072823,41.072796,45.195656,44.31872,38.17643,41.56218,41.453728,41.438377,41.721584,40.1504,39.06323,39.29081,39.29005,37.743633,37.74375,34.870895,34.87082,42.91975,47.67375,47.637722,46.689186,40.10347,46.41757,44.334583,42.138737,41.300045,0.0,0.0,5.725244,7.469204,9.9604845
62100,1.963029,39.601242,10.025448,42.38457,5.773799,7.5433993,63.743294,92.43519,92.43519,33.967026,33.648335,38.358982,40.329117,40.555058,43.70369,46.110214,42.737434,43.596622,48.72381,48.822914,50.731857,47.78808,46.632954,32.499138,34.022762,47.73671,39.99141,48.136005,50.72644,49.03602,43.69791,44.458736,39.123093,29.169846,44.7031,45.98401,45.991325,45.56338,45.56338,47.69698,48.10593,48.106003,47.491653,47.484768,43.75631,43.755043,43.758102,42.85306,41.006687,41.20584,42.57374,45.208435,38.97945,41.128735,41.90339,39.62983,45.252647,44.37603,43.746403,39.876934,38.233673,43.909317,41.620384,39.167923,44.360374,41.51838,41.503094,41.483494,41.786274,42.394703,41.17605,40.217506,41.893475,39.130894,39.359474,39.358715,39.053875,37.81263,37.81276,34.130352,32.19359,34.942196,42.97724,40.44604,47.730858,47.694847,46.744953,40.159233,46.473194,44.389645,42.195972,41.357433,78.08924,92.43489,33.967026,38.358948,43.703674,43.70369,46.110264,42.737366,42.737442,43.59651,48.723938,48.72381,48.822575,48.823124,50.731728,50.731647,46.63291,32.499138,34.02275,48.136005,39.1231,45.991226,45.563473,48.106003,48.106094,47.491608,43.754982,43.758133,42.85298,41.205193,42.573765,45.20838,45.20841,38.979465,41.128754,41.12872,45.25278,44.37603,38.233673,41.620457,41.51834,41.50306,41.786274,40.21754,39.130844,39.359467,39.358723,37.812634,37.81275,34.942226,34.942154,42.977142,47.730827,47.69477,46.745045,40.15925,46.47313,44.389664,42.195972,41.357426,0.0,0.0,5.773799,7.5433993,10.025444
63000,-2.7100809,34.611996,10.082091,38.299408,5.815029,7.608084,67.05599,43.441986,43.441986,29.293919,28.986633,33.529808,35.510757,35.905987,39.115463,41.56293,37.965317,38.36572,42.59688,42.977856,44.086277,40.08919,40.964897,30.337456,31.858185,45.57213,36.19474,43.14676,45.737194,43.779053,38.29028,38.99299,33.23012,23.283173,38.982983,40.829807,41.224297,40.87591,40.875908,43.00951,43.745636,43.74571,43.329414,43.324615,39.736755,39.803535,39.672947,38.862984,37.006176,37.138443,38.317333,40.971264,34.540676,36.687397,37.455128,35.150574,41.583748,40.75607,40.126442,35.687073,34.652683,40.772648,38.29242,36.248055,41.816723,39.10133,39.100464,39.080864,39.38364,39.992073,38.773415,38.1734,39.849373,37.23603,37.667183,37.66875,37.36391,36.19373,36.19352,32.604027,31.199936,33.94854,37.5098,35.031425,42.506588,42.491493,42.27893,35.788467,42.197754,40.282433,38.563812,37.798145,43.441986,43.441986,29.293919,33.529793,39.115463,39.115448,41.56294,37.965298,37.965313,38.365677,42.596928,42.596905,42.977703,42.977932,44.08623,44.086197,40.96521,30.337456,31.857975,43.14676,33.23013,41.224262,40.875946,43.74571,43.74574,43.329388,39.804577,39.672947,38.862854,37.13801,38.317375,40.971268,40.971222,34.540676,36.687397,36.68739,41.583843,40.756138,34.652657,38.292423,39.101368,39.100483,39.38364,38.17338,37.236115,37.6672,37.668736,36.193726,36.193535,33.948425,33.948875,37.50976,42.506577,42.49146,42.27896,35.788467,42.197735,40.282433,38.56384,37.798195,0.0,0.0,5.8150334,7.608089,10.082137
63900,-2.9288769,34.396015,9.8711605,38.08023,5.5840898,7.384791,67.05599,43.224926,43.224926,29.07512,28.767834,33.311146,35.29209,35.68718,38.896557,41.34399,37.74657,38.14741,42.379433,42.760124,43.869217,39.872128,40.748714,30.124475,31.645203,45.359146,35.98003,42.93078,45.521214,43.562775,38.073833,38.776474,33.013077,23.066153,38.76518,40.61151,41.00566,40.65721,40.65721,42.79081,43.526653,43.526726,43.11027,43.10547,39.517406,39.58401,39.453773,38.64358,36.786892,36.9192,38.098255,40.75215,34.321716,36.46843,37.236168,34.931625,41.364346,40.53665,39.907024,35.467937,34.43313,40.552868,38.07277,36.028122,41.596523,38.88104,38.880173,38.860573,39.163353,39.771782,38.553127,37.95275,39.62872,37.015186,37.4461,37.447666,37.142822,35.972557,35.972347,32.38274,30.977974,33.72658,37.291718,34.813286,42.288277,42.273163,42.060036,35.569397,41.978687,40.063267,38.344345,37.578686,43.224926,43.224926,29.07512,33.311134,38.896557,38.89655,41.344,37.74655,37.74657,38.14737,42.37948,42.37946,42.75998,42.7602,43.86917,43.86914,40.749027,30.124474,31.644993,42.93078,33.01308,41.00563,40.65724,43.526726,43.52676,43.110237,39.58505,39.453773,38.643456,36.918766,38.098297,40.752163,40.752113,34.321716,36.46843,36.46842,41.36444,40.536716,34.4331,38.072773,38.88108,38.88019,39.163353,37.952732,37.015266,37.446114,37.447655,35.97255,35.97236,33.726463,33.726913,37.291676,42.28826,42.273132,42.06007,35.569397,41.978664,40.063267,38.344368,37.578728,0.0,0.0,5.5840945,7.384791,9.871211
64800,-2.8044333,34.424744,9.660122,38.140438,5.3535314,7.161665,67.05599,43.239254,43.239254,29.199564,28.891867,33.42372,35.404045,35.81081,38.99325,41.433315,37.8465,38.235123,42.408787,42.809307,43.884148,39.88645,40.7335,29.99267,31.513634,45.22806,35.943295,42.959423,45.549942,43.603653,38.119072,38.82308,33.061733,23.114206,38.802414,40.658974,41.059715,40.71245,40.71245,42.84605,43.58648,43.586536,43.17077,43.166054,39.575115,39.63879,39.513966,38.70408,36.8631,36.994556,38.1785,40.823944,34.411015,36.55515,37.322193,35.02272,41.444855,40.619183,39.989994,35.54646,34.514633,40.63053,38.153305,36.102535,41.665295,38.947887,38.94739,38.932415,39.235672,39.844376,38.62559,38.00549,39.681557,37.047516,37.46085,37.462196,37.157364,35.97997,35.979786,32.380016,30.909498,33.656834,37.364574,34.88945,42.37638,42.362556,42.118507,35.643764,42.046074,40.123512,38.425346,37.66075,43.239254,43.239254,29.199564,33.423706,38.99325,38.993248,41.43333,37.84648,37.8465,38.23508,42.40883,42.40881,42.80917,42.80938,43.884106,43.88407,40.733807,29.99267,31.51344,42.959423,33.06174,41.059685,40.712482,43.586536,43.58657,43.170742,39.639748,39.513966,38.703957,36.994133,38.17854,40.823944,40.823906,34.411022,36.55515,36.555138,41.44495,40.619247,34.514603,38.153313,38.947926,38.94741,39.235672,38.00547,37.047585,37.460865,37.46218,35.979965,35.979805,33.65673,33.65711,37.364532,42.37637,42.362522,42.118538,35.643757,42.04605,40.123512,38.425373,37.660793,0.0,0.0,5.353536,7.161665,9.660163
65700,1.7236761,39.219276,9.552831,42.004295,5.23586,7.064778,63.723156,92.29995,92.29995,33.727676,33.40713,38.113003,40.08248,40.30741,43.44727,45.837646,42.479122,43.313683,48.347473,48.478836,50.34128,47.40184,46.23031,32.05411,33.577835,47.292267,39.58401,47.753956,50.34448,48.658436,43.321762,44.08302,38.748302,28.795328,44.33008,45.61444,45.62349,45.195496,45.195496,47.329094,47.73702,47.737072,47.119022,47.11226,43.374447,43.3717,43.37782,42.474384,40.65161,40.84877,42.233932,44.85777,38.67755,40.824898,41.59819,39.341286,44.908974,44.034973,43.405785,39.531048,37.891113,43.568428,41.280396,38.826008,44.016678,41.17407,41.160393,41.145412,41.44867,42.057373,40.83859,39.858944,41.53501,38.763065,38.98028,38.97938,38.674557,37.4291,37.42925,33.741245,31.773962,34.521294,42.67059,40.144604,47.4484,47.41426,46.376827,39.831738,46.114143,44.011528,41.853268,41.016438,78.01155,92.299644,33.727676,38.11297,43.44725,43.44727,45.837696,42.479046,42.479126,43.313576,48.347603,48.347473,48.47852,48.479042,50.341152,50.341076,46.23026,32.05411,33.577824,47.753956,38.74831,45.623394,45.195595,47.737072,47.73717,47.118977,43.371597,43.377853,42.474323,40.84813,42.233955,44.857708,44.85775,38.677563,40.82492,40.82489,44.909103,44.034973,37.891113,41.280468,41.174023,41.160355,41.44867,39.858982,38.76301,38.98027,38.979393,37.429108,37.42924,34.521328,34.521225,42.670498,47.448364,47.414185,46.37692,39.831757,46.114075,44.011555,41.853268,41.01643,0.0,0.0,5.23586,7.064778,9.552821
66600,1.7907976,39.285748,9.621677,42.07187,5.3018513,7.155442,63.72653,92.32254,92.32254,33.794796,33.474262,38.180008,40.149487,40.37457,43.514435,45.90486,42.546165,43.38042,48.41365,48.545185,50.407047,47.466408,46.296562,32.121983,33.645706,47.360134,39.651062,47.82043,50.410946,48.724792,43.388065,44.149307,38.814537,28.861563,44.39656,45.681347,45.690685,45.26276,45.26276,47.396355,47.804527,47.80459,47.186703,47.179943,43.442005,43.439236,43.445396,42.541943,40.719692,40.916588,42.30147,44.925274,38.74489,40.892227,41.66552,39.408573,44.97861,44.104824,43.475636,39.598686,37.960896,43.64094,41.35136,38.90027,44.09398,41.25238,41.238792,41.223816,41.527073,42.135777,40.91699,39.940254,41.616325,38.845013,39.06352,39.062634,38.757805,37.512768,37.512913,33.825424,31.860659,34.607986,42.73718,40.211227,47.515152,47.481018,46.444256,39.899143,46.18166,44.07913,41.923027,41.08637,78.024536,92.32224,33.794796,38.17997,43.51442,43.514435,45.904907,42.546093,42.546173,43.380314,48.41378,48.41365,48.54487,48.54539,50.40692,50.40685,46.29652,32.121983,33.6457,47.82043,38.81454,45.690594,45.26285,47.80459,47.80468,47.186653,43.439133,43.445423,42.541878,40.915943,42.301495,44.925213,44.92525,38.744904,40.892254,40.89222,44.97874,44.104824,37.960896,41.351437,41.252342,41.23876,41.527073,39.940285,38.844955,39.063507,39.06264,37.512775,37.5129,34.608032,34.60793,42.737087,47.515118,47.48094,46.444347,39.899166,46.181587,44.07916,41.923027,41.08636,0.0,0.0,5.3018465,7.155442,9.621673
67500,1.8578494,39.352123,9.690385,42.139393,5.3679867,7.245009,63.729885,92.3451,92.3451,33.861847,33.541325,38.24693,40.21642,40.441647,43.58152,45.972,42.613136,43.447083,48.479736,48.611446,50.472713,47.530876,46.362713,32.189728,33.713448,47.427876,39.718,47.886795,50.477325,48.791046,43.454277,44.2155,38.880676,28.9277,44.462955,45.748177,45.757816,45.32994,45.32994,47.463543,47.871975,47.87203,47.254307,47.247566,43.509506,43.506725,43.512917,42.609444,40.7877,40.984333,42.368946,44.992718,38.81216,40.95949,41.732788,39.475792,45.048107,44.174534,43.54535,39.666256,38.030537,43.713184,41.422134,38.974194,44.170807,41.330193,41.31668,41.3017,41.604958,42.213665,40.994877,40.02092,41.696987,38.92629,39.146023,39.145153,38.84032,37.595688,37.595825,33.908817,31.946457,34.69379,42.803688,40.277767,47.58181,47.547695,46.511616,39.966488,46.249104,44.14668,41.992645,41.156155,78.03749,92.3448,33.861847,38.2469,43.581505,43.58152,45.972054,42.61306,42.613144,43.446976,48.479862,48.479736,48.61113,48.611645,50.472584,50.47251,46.362663,32.189728,33.71344,47.886795,38.88068,45.757725,45.330044,47.87203,47.872124,47.25427,43.506622,43.51295,42.60938,40.98369,42.368973,44.992657,44.99269,38.812172,40.959522,40.959484,45.04824,44.174534,38.030537,41.422203,41.33015,41.31665,41.604958,40.020958,38.92623,39.14601,39.14516,37.595688,37.59582,34.69383,34.693733,42.80359,47.58178,47.54762,46.511707,39.966507,46.249035,44.1467,41.992645,41.156147,0.0,0.0,5.3679867,7.245009,9.69038
68400,1.9239105,39.420986,9.758948,42.20194,5.4342523,7.333515,63.7336,92.37003,92.37003,33.92791,33.607357,38.313347,40.282818,40.507618,43.647476,46.037796,42.679424,43.514256,48.54857,48.67976,50.542553,47.60207,46.43234,32.25867,33.78239,47.496822,39.7869,47.95567,50.546185,48.859905,43.523132,44.284355,38.949528,28.996576,44.53092,45.814934,45.823742,45.395695,45.395695,47.529297,47.93702,47.937077,47.318954,47.312263,43.57224,43.569557,43.575535,42.672657,40.854805,41.04989,42.434017,45.057377,38.8776,41.024933,41.798233,39.54138,45.12495,44.253235,43.624466,39.7315,38.107357,43.7926,41.50077,39.05449,44.252636,41.41254,41.399067,41.38409,41.687347,42.29605,41.077267,40.10477,41.780846,39.01046,39.230835,39.229977,38.925144,37.680714,37.68086,33.994106,32.033,34.78033,42.871296,40.34528,47.648968,47.61481,46.576893,40.03162,46.313828,44.20985,42.069477,41.23483,78.05182,92.369736,33.92791,38.313316,43.647457,43.647476,46.037846,42.67935,42.679432,43.51415,48.548695,48.54857,48.679443,48.679962,50.542423,50.542347,46.43229,32.25867,33.782383,47.95567,38.94953,45.82365,45.395798,47.937077,47.93717,47.318913,43.569454,43.57556,42.672592,41.04925,42.43404,45.057316,45.05736,38.87762,41.02496,41.024925,45.125084,44.253235,38.107357,41.500843,41.41249,41.399036,41.687347,40.10481,39.010403,39.230827,39.22998,37.680717,37.680847,34.78037,34.78027,42.8712,47.648933,47.61474,46.576984,40.031643,46.31376,44.209877,42.069477,41.23482,0.0,0.0,5.4342523,7.333515,9.758944
69300,1.9907203,39.48719,9.827567,42.269196,5.500188,7.4214582,63.736954,92.392555,92.392555,33.99472,33.674175,38.380043,40.34952,40.574463,43.71432,46.104694,42.746162,43.580696,48.61447,48.74583,50.60806,47.66638,46.498333,32.326305,33.850025,47.564457,39.8537,48.021873,50.612392,48.925995,43.58917,44.350372,39.01549,29.06254,44.597115,45.881535,45.89063,45.46264,45.46264,47.59624,48.0042,48.00426,47.3863,47.379612,43.639477,43.63678,43.642788,42.739895,40.92252,41.11735,42.501232,45.124557,38.944622,41.091953,41.865246,39.608353,45.194073,44.322548,43.693775,39.7988,38.176605,43.864304,41.57108,39.12776,44.328648,41.489468,41.47607,41.46109,41.764347,42.373055,41.15427,40.184387,41.86046,39.09064,39.312172,39.311325,39.006493,37.76244,37.762573,34.076275,32.117424,34.86476,42.937595,40.411613,47.71542,47.68128,46.643997,40.09871,46.381016,44.277126,42.138706,41.30422,78.06475,92.39226,33.99472,38.38001,43.714306,43.71432,46.104748,42.74609,42.74617,43.58059,48.6146,48.61447,48.745514,48.74603,50.607925,50.607857,46.49829,32.326305,33.85001,48.021873,39.015495,45.89053,45.462738,48.00426,48.004353,47.386257,43.63668,43.64282,42.73983,41.11672,42.501255,45.1245,45.124535,38.94464,41.091972,41.09194,45.1942,44.322548,38.176605,41.571156,41.48942,41.47604,41.764347,40.18442,39.09059,39.31217,39.311337,37.76244,37.762566,34.864796,34.8647,42.937504,47.715385,47.681206,46.64409,40.09873,46.380943,44.277157,42.138706,41.304207,0.0,0.0,5.500188,7.4214582,9.827562
