,20,40,50,60,103,107,109,113,120,121,125,129,133,137,147,151,153,155,159,161,169,173,175,177,180,181,186,187,193,195,197,199,204,205,211,213,215,219,221,231,233,235,238,240,241,243,245,247,249,251,263,271,277,281,283,291,293,299,301,305,309,313,317,330,333,330_60,329_61,329,101_101,101,105_105,105,225_111,225,111_111,111,114_113,114,112_115,112,115_115,115,119_117,119,123_119,171_119,171,297_120,297,122_120,123_121,123,122_121,122,131_125,131,135_127,135,145_129,145,149_141,149,163_151,163,179_161,179_163,179,185_169,185,183_169,183,189_171,189,201_179,201,315_181,315,203_183,203,202_185,202,209_187,207_189,207,209_189,209,223_191,223,116_193,116,217_193,217,229_199,229,323_201,323,319_205,237_207,237,269_211,269,261_213,257_217,257,261_229,261,273_237,273,275_239,275_241,275,285_247,285,295_249,295,287_255,287,289_255,289,303_257,303,307_261,307,117_263,117,321_265,321,311_267,311,325_269,325,191_271,191,319_273,319,239_275,239,10,335
9000,-0.22752286,-0.07747959,-0.008631814,0.8170951,0.11210376,0.025674138,0.09983449,0.044730622,-0.01763856,0.005858573,0.8170951,0.2674757,-0.22752286,0.0039377753,0.017112384,-0.039115924,0.023481932,0.02602698,-0.026814533,-0.029307997,0.012533164,0.49865082,0.4938804,0.49007428,0.0002394904,0.0002394904,0.035577532,0.47738585,-0.10845205,0.04999564,0.044637498,-0.0328421,0.040931486,0.035577532,0.019531986,0.040895775,0.039765563,0.0041517937,-0.0041517937,0.30460188,0.2845999,0.013838207,0.058250543,0.058250543,0.058250543,0.058170404,0.027308147,0.016628925,0.008137148,0.003806055,0.0015180007,-0.0019654573,0.00039976474,0.009764872,0.016317504,0.0050219293,-0.0061104805,-0.0059835566,-0.0059835566,-0.032629974,-0.0065954216,0.0054156017,0.007634989,0.0,-1.6096257e-08,0.0,0.8170951,0.8170951,0.20947357,0.20947357,0.0798732,0.0798732,0.04819118,0.04819118,0.07851984,0.07851984,0.016011922,0.016011922,0.027476294,0.027476294,0.020641154,0.020641154,-0.027646082,-0.027646082,0.53138757,0.034151707,0.034151707,-0.009099924,-0.009099924,0.01439721,0.53138757,0.53138757,0.01439721,0.01439721,0.25074226,0.25074226,0.021592697,0.021592697,0.017654922,0.017654922,-0.039687015,-0.039687015,-0.00846459,-0.00846459,0.49277076,0.49277076,0.49277076,-0.0013411463,-0.0013411463,0.49825898,0.49825898,0.32943088,0.32943088,-0.07747959,-0.07747959,-0.1584477,-0.1584477,0.007716617,0.007716617,0.040931486,0.040931486,-0.0053182435,0.040558714,0.040558714,-0.0053182435,-0.0053182435,0.046621595,0.046621595,0.05889939,0.05889939,-0.0018181279,-0.0018181279,0.32943088,0.32943088,0.015892902,0.015892902,0.006203218,0.04111428,0.04111428,0.03006365,0.03006365,0.009395188,0.0021001464,0.0021001464,0.009395188,0.009395188,0.030591242,0.030591242,0.010164636,0.010164636,0.010164636,-0.007981604,-0.007981604,0.0083359,0.0083359,0.011263655,0.011263655,-0.008631815,-0.008631815,-0.0031163674,-0.0031163674,-0.035746343,-0.035746343,-0.041729897,-0.041729897,0.49166355,0.49166355,0.046360984,0.046360984,0.014116384,0.014116384,-0.1443313,-0.1443313,0.006203218,0.006203218,0.02352789,0.02352789,0.20947357,0.8170951
9900,-0.22696705,-0.07654578,-0.009141341,0.81643105,0.11194505,0.025637418,0.099675775,0.044666145,-0.017473027,0.005984181,0.81643105,0.2669333,-0.22696705,0.0039377753,0.017123876,-0.039115924,0.023470439,0.026015487,-0.026803043,-0.029296502,0.012535043,0.49837098,0.49360058,0.48979452,0.0002394904,0.0002394904,0.035553075,0.47709152,-0.10845205,0.04924377,0.043885633,-0.032660145,0.041003536,0.035553075,0.019502068,0.04084587,0.03971542,0.004121009,-0.004121009,0.30488625,0.2845999,0.013991324,0.058760066,0.058760066,0.058760066,0.058679927,0.027429149,0.016628925,0.008137148,0.003806055,0.0015180007,-0.0020864585,0.00039976474,0.009955675,0.016636228,0.0050219293,-0.006297528,-0.005960603,-0.005960603,-0.032555323,-0.0065817772,0.005405748,0.0076410486,0.0,-1.6096257e-08,0.0,0.81643105,0.81643105,0.2091576,0.2091576,0.07971593,0.07971593,0.048125554,0.048125554,0.078361124,0.078361124,0.015997546,0.015997546,0.027504908,0.027504908,0.020604433,0.020604433,-0.02769704,-0.02769704,0.53125995,0.034138333,0.034138333,-0.009054024,-0.009054024,0.014403186,0.53125995,0.53125995,0.014403186,0.014403186,0.25019792,0.25019792,0.02160419,0.02160419,0.017666413,0.017666413,-0.039687015,-0.039687015,-0.00846647,-0.00846647,0.49246013,0.49246013,0.49246013,-0.0013411463,-0.0013411463,0.49793476,0.49793476,0.32986835,0.32986835,-0.07654578,-0.07654578,-0.15769583,-0.15769583,0.007813124,0.007813124,0.041003536,0.041003536,-0.0052927975,0.04047327,0.04047327,-0.0052927975,-0.0052927975,0.04655597,0.04655597,0.05882054,0.05882054,-0.001833848,-0.001833848,0.32986835,0.32986835,0.016177261,0.016177261,0.0063502756,0.041333392,0.041333392,0.030452173,0.030452173,0.009516188,0.0021001464,0.0021001464,0.009516188,0.009516188,0.03110077,0.03110077,0.010355438,0.010355438,0.010355438,-0.008113281,-0.008113281,0.008522946,0.008522946,0.011586134,0.011586134,-0.009141341,-0.009141341,-0.0030934208,-0.0030934208,-0.03564875,-0.03564875,-0.04160935,-0.04160935,0.49135298,0.49135298,0.046297193,0.046297193,0.01409632,0.01409632,-0.1435995,-0.1435995,0.0063502756,0.0063502756,0.023818308,0.023818308,0.2091576,0.81643105
10800,-0.22643103,-0.07494546,-0.009539437,0.8157775,0.111714065,0.025626605,0.09961286,0.044837866,-0.01793728,0.0055975528,0.8157775,0.26617175,-0.22643103,0.0038838328,0.017089702,-0.039115924,0.023484362,0.025994545,-0.026771313,-0.029230617,0.012484909,0.49949387,0.49478874,0.4910348,0.00023620971,0.00023620971,0.03572058,0.47889313,-0.10845205,0.047740784,0.042456046,-0.032489408,0.041429784,0.03572058,0.01925645,0.041051853,0.039882448,0.004283447,-0.004283447,0.30876172,0.2890793,0.013661066,0.05847845,0.05847845,0.05847845,0.058399413,0.027177386,0.01640113,0.008025679,0.0037539175,0.0014972062,-0.0021818578,0.0003942885,0.010015263,0.016735684,0.0049531357,-0.0064033284,-0.006005588,-0.006005588,-0.032656524,-0.0066815414,0.0051197098,0.0077498103,0.0,-1.6096257e-08,0.0,0.8157775,0.8157775,0.20870619,0.20870619,0.07973518,0.07973518,0.048307855,0.048307855,0.07859019,0.07859019,0.01603867,0.01603867,0.027450755,0.027450755,0.020662569,0.020662569,-0.027560135,-0.027560135,0.5314425,0.03388454,0.03388454,-0.009153703,-0.009153703,0.014381129,0.5314425,0.5314425,0.014381129,0.014381129,0.2495441,0.2495441,0.02150864,0.02150864,0.017624808,0.017624808,-0.039679196,-0.039679196,-0.008472068,-0.008472068,0.4938828,0.4938828,0.4938828,-0.0013227743,-0.0013227743,0.49947238,0.49947238,0.333263,0.333263,-0.07494546,-0.07494546,-0.15619284,-0.15619284,0.008039503,0.008039503,0.041429784,0.041429784,-0.0053312755,0.040528912,0.040528912,-0.0053312755,-0.0053312755,0.046759773,0.046759773,0.059058633,0.059058633,-0.0017326872,-0.0017326873,0.333263,0.333263,0.015629625,0.015629625,0.0059112567,0.041403092,0.041403092,0.030434355,0.030434355,0.00950981,0.0020713771,0.0020713771,0.00950981,0.00950981,0.031198049,0.031198049,0.010409551,0.010409551,0.010409551,-0.008137421,-0.008137421,0.0085982615,0.0085982615,0.011758669,0.011758669,-0.009539435,-0.009539435,-0.003148115,-0.003148115,-0.03580464,-0.03580464,-0.041810226,-0.041810226,0.49279082,0.49279082,0.04656399,0.04656399,0.014136741,0.014136741,-0.14205611,-0.14205611,0.0059112567,0.0059112567,0.023379436,0.023379436,0.20870619,0.8157775
11700,-0.22586049,-0.07408721,-0.0099939965,0.8151174,0.11155655,0.025590237,0.09945534,0.044774786,-0.017770713,0.0057254853,0.81511736,0.26561522,-0.22586049,0.0038838328,0.017101571,-0.039115924,0.023472494,0.025982676,-0.026759444,-0.029218748,0.012487061,0.49923113,0.49452597,0.49077204,0.00023620971,0.00023620971,0.035697542,0.47861055,-0.10845205,0.047048256,0.041763518,-0.03232369,0.041493315,0.035697542,0.019231804,0.041003633,0.039834235,0.0042528836,-0.0042528836,0.30901614,0.2890793,0.013797685,0.058933012,0.058933012,0.058933012,0.058853976,0.027284846,0.01640113,0.00802568,0.0037539175,0.0014972062,-0.0022893173,0.0003942885,0.010185483,0.017020026,0.0049531357,-0.006570131,-0.005982801,-0.005982801,-0.03258156,-0.0066676144,0.0051139556,0.0077552516,0.0,-1.6096257e-08,0.0,0.81511736,0.81511736,0.20839201,0.20839201,0.07957853,0.07957853,0.048243795,0.048243795,0.07843268,0.07843268,0.01602489,0.01602489,0.027481135,0.027481135,0.020626199,0.020626199,-0.027613105,-0.027613105,0.5313323,0.03387052,0.03387052,-0.009108383,-0.009108383,0.014387816,0.5313323,0.5313323,0.014387816,0.014387816,0.24898542,0.24898542,0.021520508,0.021520508,0.017636675,0.017636675,-0.039679196,-0.039679196,-0.008474221,-0.008474221,0.4935895,0.4935895,0.4935895,-0.0013227743,-0.0013227743,0.4991651,0.4991651,0.33365402,0.33365402,-0.07408721,-0.07408721,-0.15550031,-0.15550031,0.008126073,0.008126073,0.041493315,0.041493315,-0.005306091,0.040449765,0.040449765,-0.005306091,-0.005306091,0.046695713,0.046695713,0.05898176,0.05898176,-0.0017485282,-0.0017485282,0.33365402,0.33365402,0.015884034,0.015884034,0.0060424334,0.041597802,0.041597802,0.030781459,0.030781459,0.00961727,0.0020713776,0.0020713771,0.00961727,0.00961727,0.03165261,0.03165261,0.010579772,0.010579772,0.010579772,-0.00825496,-0.00825496,0.008765064,0.008765064,0.012046428,0.012046428,-0.0099939965,-0.0099939965,-0.0031255824,-0.0031255824,-0.035707142,-0.035707142,-0.04168994,-0.04168994,0.4924975,0.4924975,0.04650185,0.04650185,0.014117847,0.014117847,-0.14138246,-0.14138246,0.0060424334,0.0060424334,0.023639288,0.023639288,0.20839201,0.8151174
12600,-0.22529005,-0.07325722,-0.010421951,0.8144587,0.111399285,0.025553966,0.09929809,0.044711802,-0.017604263,0.0058528925,0.81445867,0.2650588,-0.22529005,0.0038838328,0.017113417,-0.039115924,0.023460647,0.02597083,-0.026747597,-0.029206904,0.012489223,0.49896976,0.4942646,0.49051067,0.00023620971,0.00023620971,0.035674565,0.4783273,-0.10845205,0.046378344,0.041093607,-0.032163624,0.041553162,0.035674565,0.019208822,0.040955648,0.039786395,0.004222109,-0.004222109,0.3092553,0.2890793,0.013926626,0.05936097,0.05936097,0.05936097,0.05928193,0.027385829,0.01640113,0.00802568,0.0037539175,0.0014972062,-0.0023902988,0.0003942885,0.010345741,0.01728772,0.0049531357,-0.006727145,-0.0059599257,-0.0059599257,-0.03250701,-0.006653548,0.005109561,0.0077603636,0.0,-1.6096257e-08,0.0,0.81445867,0.81445867,0.20807825,0.20807825,0.07942203,0.07942203,0.048179854,0.048179854,0.07827542,0.07827542,0.016011147,0.016011147,0.027511466,0.027511466,0.02058993,0.02058993,-0.027665963,-0.027665963,0.53122336,0.03385651,0.03385651,-0.009062703,-0.009062703,0.014394454,0.53122336,0.53122336,0.014394454,0.014394454,0.24842682,0.24842682,0.021532355,0.021532355,0.017648522,0.017648522,-0.039679196,-0.039679196,-0.008476383,-0.008476383,0.4932974,0.4932974,0.4932974,-0.0013227743,-0.0013227743,0.49885893,0.49885893,0.33402213,0.33402213,-0.07325722,-0.07325722,-0.15483041,-0.15483041,0.008208897,0.008208897,0.041553162,0.041553162,-0.0052810847,0.040372517,0.040372517,-0.0052810847,-0.0052810847,0.04663177,0.04663177,0.05890504,0.05890504,-0.0017644871,-0.0017644871,0.33402213,0.33402213,0.016123202,0.016123202,0.006166262,0.041781478,0.041781478,0.031108432,0.031108432,0.009718251,0.0020713776,0.0020713771,0.009718251,0.009718251,0.032080565,0.032080565,0.01074003,0.01074003,0.01074003,-0.008365643,-0.008365643,0.008922079,0.008922079,0.01231737,0.01231737,-0.010421951,-0.010421951,-0.0031027773,-0.0031027773,-0.03560979,-0.03560979,-0.041569714,-0.041569714,0.49220538,0.49220538,0.046439942,0.046439942,0.014099264,0.014099264,-0.14073113,-0.14073113,0.006166262,0.006166262,0.023883566,0.023883566,0.20807825,0.8144587
13500,-0.22471915,-0.07245432,-0.010825134,0.8138014,0.11124233,0.025517806,0.09914112,0.04464896,-0.0174379,0.0059798174,0.8138014,0.26450193,-0.22471915,0.0038838328,0.017125258,-0.039115924,0.023448806,0.02595899,-0.026735757,-0.029195061,0.012491402,0.49871033,0.4940052,0.4902513,0.00023620971,0.00023620971,0.03565167,0.47804415,-0.10845205,0.045730114,0.040445372,-0.032008942,0.04160957,0.03565167,0.019187434,0.040907934,0.039738957,0.0041911295,-0.0041911295,0.3094803,0.2890793,0.01404838,0.05976415,0.05976415,0.05976415,0.059685115,0.027480803,0.01640113,0.008025679,0.0037539175,0.0014972062,-0.0024852739,0.0003942885,0.0104967225,0.017539922,0.0049531357,-0.0068750493,-0.005936961,-0.005936961,-0.032432884,-0.006639361,0.005106443,0.007765168,0.0,-1.6096257e-08,0.0,0.8138014,0.8138014,0.20776495,0.20776495,0.0792657,0.0792657,0.048116058,0.048116058,0.07811846,0.07811846,0.015997458,0.015997458,0.027541794,0.027541794,0.02055377,0.02055377,-0.027718764,-0.027718764,0.5311163,0.03384249,0.03384249,-0.009016655,-0.009016655,0.014401061,0.5311163,0.5311163,0.014401061,0.014401061,0.24786776,0.24786776,0.021544196,0.021544196,0.017660363,0.017660363,-0.039679196,-0.039679196,-0.008478563,-0.008478563,0.493007,0.493007,0.493007,-0.0013227743,-0.0013227743,0.49855438,0.49855438,0.33436894,0.33436894,-0.07245432,-0.07245432,-0.15418218,-0.15418218,0.0082882,0.0082882,0.04160957,0.04160957,-0.005256263,0.040297143,0.040297143,-0.005256263,-0.005256263,0.046567976,0.046567976,0.058828514,0.058828514,-0.001780561,-0.001780561,0.33436894,0.33436894,0.016348222,0.016348222,0.0062832125,0.041954838,0.041954838,0.031416643,0.031416643,0.009813226,0.0020713771,0.0020713771,0.009813226,0.009813226,0.03248375,0.03248375,0.010891011,0.010891011,0.010891011,-0.00846994,-0.00846994,0.009069983,0.009069983,0.012572648,0.012572648,-0.010825135,-0.010825135,-0.0030796942,-0.0030796942,-0.03551258,-0.03551258,-0.04144954,-0.04144954,0.49191496,0.49191496,0.04637832,0.04637832,0.014080991,0.014080991,-0.14010118,-0.14010118,0.0062832125,0.0062832125,0.02411339,0.02411339,0.20776495,0.8138014
14400,-0.28411794,-0.101524994,-0.03529388,0.80695176,0.10561671,0.025561173,0.09922997,0.048653,-0.04091427,-0.016535185,0.8069517,0.31293824,-0.28411794,0.0020498005,0.013828007,-0.039115924,0.026057491,0.027382309,-0.02779227,-0.029090239,0.009626866,0.4855366,0.4830534,0.4810721,0.00012466624,0.00012466624,0.03770363,0.4848102,-0.112994544,0.06378135,0.06099219,-0.040532798,0.03996734,0.03770363,0.012580306,0.04562495,0.043889813,0.009049066,-0.009049066,0.30347285,0.2858617,0.012144376,0.061122805,0.061122805,0.061122805,0.061081085,0.02117964,0.008656152,0.004235775,0.001981234,0.0007901921,-0.007987556,0.00020809671,0.016617376,0.027760357,0.002614155,-0.014454219,-0.008236976,-0.008236976,-0.03739511,-0.009301381,-0.0026101372,0.0077102883,0.0,-1.6096257e-08,0.0,0.8069517,0.8069517,0.19810969,0.19810969,0.08338514,0.08338514,0.052084804,0.052084804,0.08813467,0.08813467,0.016250098,0.016250098,0.01940895,0.01940895,0.022941263,0.022941263,-0.015215903,-0.015215903,0.48157635,0.028508862,0.028508862,-0.013938061,-0.013938061,0.010441026,0.48157635,0.48157635,0.010441026,0.010441026,0.3011249,0.3011249,0.016160225,0.016160225,0.014110424,0.014110424,-0.039413206,-0.039413206,-0.0075089787,-0.0075089787,0.48936358,0.48936358,0.48936358,-0.0006981309,-0.0006981309,0.49808863,0.49808863,0.32133844,0.32133844,-0.101524994,-0.101524994,-0.1767759,-0.1767759,0.0034935882,0.0034935882,0.03996734,0.03996734,-0.00792132,0.044026386,0.044026386,-0.00792132,-0.00792132,0.05126776,0.05126776,0.06394365,0.06394365,0.0017158221,0.0017158221,0.32133844,0.32133844,0.015472156,0.015472156,0.0044340864,0.04126751,0.04126751,0.039485734,0.039485734,0.011855086,0.0010932271,0.0010932271,0.011855086,0.011855086,0.04672481,0.04672481,0.016825471,0.016825471,0.016825471,-0.0121477,-0.0121477,0.015612655,0.015612655,0.025390457,0.025390457,-0.03529388,-0.03529388,-0.005701084,-0.005701084,-0.043096196,-0.043096196,-0.051333174,-0.051333174,0.48878723,0.48878723,0.053191192,0.053191192,0.015190443,0.015190443,-0.16158547,-0.16158547,0.0044340864,0.0044340864,0.023182444,0.023182444,0.19810969,0.80695176
15300,-0.28386384,-0.100703984,-0.035064854,0.80607545,0.105391905,0.02550355,0.099005155,0.04854425,-0.04074661,-0.016418818,0.80607545,0.31268302,-0.28386384,0.0020498005,0.0138321435,-0.039115924,0.026053354,0.027378172,-0.027788132,-0.0290861,0.009621545,0.48474228,0.48225898,0.48027778,0.00012466624,0.00012466624,0.037621323,0.48399082,-0.112994544,0.06313775,0.060348574,-0.040355414,0.039946258,0.037621323,0.012549635,0.04552244,0.043792326,0.009017675,-0.009017675,0.30334392,0.2858617,0.012065355,0.060893778,0.060893778,0.060893778,0.060852066,0.021128787,0.008656152,0.004235775,0.001981234,0.0007901921,-0.007936701,0.00020809671,0.016531609,0.027617099,0.002614155,-0.014370453,-0.008208059,-0.008208059,-0.037305497,-0.009277084,-0.00260861,0.007707783,0.0,-1.6096257e-08,0.0,0.80607545,0.80607545,0.19768192,0.19768192,0.08318217,0.08318217,0.05197,0.05197,0.08790986,0.08790986,0.016217962,0.016217962,0.019410212,0.019410212,0.02288364,0.02288364,-0.015242656,-0.015242654,0.48095086,0.028510049,0.028510049,-0.013882331,-0.013882331,0.010445461,0.48095086,0.48095086,0.010445461,0.010445461,0.30087498,0.30087498,0.01616436,0.01616436,0.01411456,0.01411456,-0.039413206,-0.039413206,-0.0075036576,-0.0075036576,0.48853788,0.48853788,0.48853788,-0.0006981309,-0.0006981309,0.49723864,0.49723864,0.3211305,0.3211305,-0.100703984,-0.100703984,-0.17613229,-0.17613229,0.0035548147,0.0035548147,0.039946258,0.039946258,-0.007901118,0.043910224,0.043910224,-0.007901118,-0.007901118,0.05115296,0.05115296,0.063802764,0.063802764,0.0017035311,0.0017035311,0.3211305,0.3211305,0.015343236,0.015343236,0.0043575717,0.041169908,0.041169908,0.03930757,0.03930757,0.011804231,0.0010932271,0.0010932271,0.011804231,0.011804231,0.04649579,0.04649579,0.016739706,0.016739706,0.016739706,-0.012088209,-0.012088209,0.015528888,0.015528888,0.025245203,0.025245203,-0.035064857,-0.035064857,-0.005674274,-0.005674274,-0.04297977,-0.04297977,-0.05118783,-0.05118783,0.48796153,0.48796153,0.05306941,0.05306941,0.015158244,0.015158244,-0.16097404,-0.16097404,0.0043575717,0.0043575717,0.02305102,0.02305102,0.19768192,0.80607545
16200,0.31467345,0.061211914,-0.004651577,3.3959953e-08,0.112314545,0.026906177,0.105927795,0.042399902,-0.054785743,-0.03963104,0.0,-0.27725613,0.31467345,0.0020498005,0.021529058,-0.039115924,0.01835644,0.019681258,-0.020091219,-0.021389185,0.01052282,0.30857304,0.30608982,0.30410856,0.00012466624,0.00012466624,0.027949395,0.32672894,-0.112994544,-0.07208741,-0.07487657,-0.013664659,0.037265614,0.027949395,-0.0046067093,0.036530558,0.03487328,0.010644781,-0.010644781,0.28429112,0.2858617,0.0033855059,0.030480504,0.030480504,0.030480504,0.030438788,0.014252822,0.008656152,0.004235775,0.001981234,0.0007901921,-0.001060737,0.00020809671,0.0051423637,0.008593066,0.002614155,-0.0032389164,-0.0116730565,-0.0116730565,-0.036032468,-0.009400928,-0.014069073,0.0073014945,1.6096257e-08,8.048128e-09,0.0,8.048128e-09,7.68676e-09,0.21289082,0.21289082,0.091468446,0.091468446,0.04489201,0.04489201,0.0948325,0.0948325,0.013280333,0.013280333,-0.00073477713,-0.0007347771,0.02428627,0.02428627,0.009242595,0.009242595,0.28214434,0.019911861,0.019911861,-0.022039004,-0.022039004,-0.0068842983,0.28214434,0.28214434,-0.0068842983,-0.0068842983,-0.28996542,-0.28996542,0.023861276,0.023861276,0.021811474,0.021811474,-0.039413206,-0.039413206,-0.008404931,-0.008404931,0.31399578,0.31399578,0.31399578,-0.0006981309,-0.0006981309,0.32282037,0.32282037,0.29339787,0.29339787,0.061211914,0.061211914,-0.04090714,-0.04090714,0.010546104,0.010546104,0.037265614,0.037265614,-0.008581164,0.024210762,0.024210762,-0.008581164,-0.008581164,0.044074964,0.044074964,0.05472078,0.05472078,0.0036174175,0.0036174175,0.29339787,0.29339787,-0.0037095526,-0.0037095526,-0.0039159893,0.03021571,0.03021571,0.015770253,0.015770253,0.004928267,0.001093227,0.0010932271,0.004928267,0.004928267,0.016082512,0.016082512,0.005350461,0.005350461,0.005350461,-0.0041957134,-0.0041957134,0.004397353,0.004397353,0.0059634587,0.0059634587,-0.0046515777,-0.0046515777,-0.010365946,-0.010365946,-0.046398412,-0.046398412,-0.05807147,-0.05807147,0.31341943,0.31341943,0.044274207,0.044274207,0.009462364,0.009462364,-0.031444777,-0.031444777,-0.0039159893,-0.0039159893,0.0035919426,0.0035919426,0.21289082,0.0
17100,0.31280112,0.060892843,-0.0027799795,2.9087698e-08,0.11247698,0.0269421,0.10609024,0.042396843,-0.05500064,-0.039862487,1.6096257e-08,-0.27546296,0.31280112,0.0020498005,0.021479402,-0.039115924,0.018406097,0.019730913,-0.020140875,-0.021438843,0.010493297,0.3070302,0.30454692,0.30256572,0.00012466624,0.00012466624,0.027862208,0.32534578,-0.112994544,-0.071834594,-0.07462376,-0.013730911,0.037061915,0.027862208,-0.004715415,0.036494676,0.034848496,0.010678831,-0.010678831,0.28287694,0.2858617,0.0031318075,0.028608907,0.028608907,0.028608907,0.028567191,0.01380424,0.008656152,0.004235775,0.001981234,0.0007901921,-0.00061215495,0.00020809671,0.004441512,0.007422323,0.002614155,-0.0025512166,-0.011718201,-0.011718201,-0.036055878,-0.009417863,-0.014145865,0.0072530755,1.6096257e-08,8.048128e-09,0.0,1.6096257e-08,1.4636617e-08,0.21321063,0.21321063,0.09162583,0.09162583,0.044887617,0.044887617,0.09499493,0.09499493,0.013278101,0.013278101,-0.0009046572,-0.0009046572,0.024322193,0.024322193,0.009450629,0.009450629,0.28046578,0.01999104,0.01999104,-0.022137057,-0.022137057,-0.0069989,0.28046578,0.28046578,-0.0069989,-0.0069989,-0.28814274,-0.28814274,0.02381162,0.02381162,0.02176182,0.02176182,-0.039413206,-0.039413206,-0.00837541,-0.00837541,0.31248695,0.31248695,0.31248695,-0.0006981309,-0.0006981309,0.3213285,0.3213285,0.29173,0.29173,0.060892843,0.060892843,-0.041159958,-0.041159958,0.010429585,0.010429585,0.037061915,0.037061915,-0.008632468,0.024160497,0.024160497,-0.008632468,-0.008632468,0.044070575,0.044070575,0.05471549,0.05471549,0.003648912,0.003648912,0.29173,0.29173,-0.0051237457,-0.0051237457,-0.004121268,0.02980673,0.02980673,0.014347238,0.014347238,0.0044796853,0.001093227,0.0010932271,0.0044796853,0.0044796853,0.014210916,0.014210916,0.0046496084,0.0046496084,0.0046496084,-0.0037126695,-0.0037126695,0.0037096536,0.0037096536,0.0047795614,0.0047795614,-0.0027799816,-0.0027799816,-0.010418853,-0.010418853,-0.046474736,-0.046474736,-0.05819293,-0.05819293,0.31191063,0.31191063,0.04426636,0.04426636,0.00943045,0.00943045,-0.03172951,-0.03172951,-0.004121268,-0.004121268,0.0021293296,0.0021293296,0.21321063,0.0
18000,0.360545,0.08368358,0.018465208,3.829783e-08,0.114650585,0.026985986,0.10691926,0.04060785,-0.052913785,-0.038583286,-0.07690693,-0.32556555,0.360545,0.0024813374,0.0188421,-0.022712471,0.004801963,0.00640569,-0.006901958,-0.008473181,0.009642322,0.28636765,0.28336158,0.28096324,0.00015091176,0.00015091176,0.025977485,0.30280626,-0.114761084,-0.088721246,-0.0920976,-0.008414019,0.035992168,0.025977485,-0.0054166135,0.033960138,0.032357246,0.010020295,-0.010020295,0.27578044,0.2890793,0.0005186657,0.012801387,0.012801387,0.012801387,0.012750889,0.012616874,0.0104785,0.005127517,0.002398336,0.0009565484,0.0033524919,0.00025190655,-0.0027992902,-0.0046696747,0.0031645033,0.004859512,-0.011431579,-0.011431579,-0.03562245,-0.008865953,-0.014158394,0.006820267,1.6096257e-08,8.048128e-09,0.0,2.4144388e-08,2.3455135e-08,0.21768737,0.21768737,0.09201153,0.09201153,0.04293087,0.04293087,0.093488105,0.093488105,0.0127081685,0.0127081685,-0.001710768,-0.001710768,0.023814518,0.023814518,0.009793076,0.009793076,0.25345764,0.009780669,0.009780669,-0.021545818,-0.021545818,-0.0072153197,0.25345764,0.25345764,-0.0072153197,-0.0072153197,-0.33785465,-0.33785465,0.02166531,0.02166531,0.019183973,0.019183973,-0.02307234,-0.02307234,-0.0070785633,-0.0070785633,0.29006645,0.29006645,0.29006645,-0.0008451059,-0.0008451059,0.29823473,0.29823473,0.2832248,0.2832248,0.08368358,0.08368358,-0.026039828,-0.026039828,0.01150349,0.01150349,0.035992168,0.035992168,-0.007982654,0.019917507,0.019917507,-0.007982654,-0.007982654,0.04194182,0.04194182,0.05215458,0.05215458,0.0032279626,0.0032279626,0.2832248,0.2832248,-0.015888156,-0.015888156,-0.0063016014,0.025896879,0.025896879,-0.00036921757,-0.00036921757,0.0013292552,0.00132338,0.00132338,0.0013292552,0.0013292552,-0.0046277605,-0.0046277605,-0.0025473835,-0.0025473835,-0.0025473835,0.0012124805,0.0012124805,-0.0034571937,-0.0034571937,-0.0080968365,-0.0080968365,0.018465208,0.018465208,-0.0101142395,-0.0101142395,-0.04573669,-0.04573669,-0.057168264,-0.057168264,0.28936878,0.28936878,0.0412232,0.0412232,0.008741781,0.008741781,-0.017298048,-0.017298048,-0.0063016014,-0.0063016014,-0.009067889,-0.009067889,0.21768737,0.0
